encoded,original
20001,53417287
20002,28665816
20003,85115003
20004,83750324
20005,19709855
20006,91131918
20007,37551130
20008,68264008
20009,92530189
20010,47818849
20011,91747837
20012,89171218
20013,83683233
20014,10217247
20015,88692366
20016,54924135
20017,89443529
20018,83309264
20019,46463904
20020,86990754
20021,45894222
20022,54830783
20023,87253570
20024,91199590
20025,87252256
20026,76364959
20027,41461651
20028,53762978
20029,47936521
20030,82149310
20031,42337076
20032,85221102
20033,82270255
20034,87197959
20035,88252331
20036,72740659
20037,72388451
20038,41277590
20039,13511173
20040,92552802
20041,25634810
20042,73939550
20043,72868162
20044,90166430
20045,88238887
20046,82457809
20047,75954295
20048,50943357
20049,27684955
20050,52926143
20051,19580458
20052,54327849
20053,24888132
20054,80724105
20055,66274888
20056,37580228
20057,30837934
20058,73850099
20059,84371455
20060,50847798
20061,97185904
20062,91069230
20063,25036785
20064,88140673
20065,25475432
20066,91584159
20067,52684222
20068,92381884
20069,91946630
20070,31559846
20071,92912052
20072,25121086
20073,90665251
20074,84701553
20075,27742385
20076,22104009
20077,53968057
20078,53779957
20079,25309336
20080,42581129
20081,73891486
20082,36446857
20083,42858568
20084,53791404
20085,87329987
20086,85318274
20087,88423476
20088,39858229
20089,41441451
20090,83497435
20091,30301995
20092,82754765
20093,36822418
20094,42998717
20095,5415823
20096,20174865
20097,85386758
20098,50964731
20099,87038637
20100,85163124
20101,72927508
20102,91072592
20103,83610491
20104,78714524
20105,85227540
20106,55778905
20107,24660332
20108,91674145
20109,85244013
20110,99002959
20111,91298439
20112,88978691
20113,34825191
20114,82671131
20115,29147405
20116,25555527
20117,9094817
20118,91591193
20119,26739904
20120,92013869
20121,87196874
20122,91195927
20123,85254460
20124,87466124
20125,40865254
20126,87274982
20127,41037537
20128,25132133
20129,28642461
20130,90035212
20131,12968650
20132,27823838
20133,53133541
20134,87577873
20135,74922162
20136,79824921
20137,85340395
20138,91852112
20139,87404084
20140,82731623
20141,91730343
20142,54886815
20143,70615120
20144,53415181
20145,23183522
20146,91734827
20147,10816622
20148,85607751
20149,26532896
20150,4831864
20151,82292639
20152,85900973
20153,89102254
20154,92172486
20155,88310310
20156,87096994
20157,85118542
20158,17940203
20159,53847879
20160,24377743
20161,54567930
20162,55867701
20163,16698828
20164,90265017
20165,90767454
20166,28011128
20167,55983440
20168,70371623
20169,82786416
20170,31105991
20171,87407717
20172,82830721
20173,26667275
20174,85327674
20175,91225719
20176,81858904
20177,72540293
20178,2410120
20179,24256889
20180,72671105
20181,87573692
20182,47049601
20183,27562192
20184,90406558
20185,41401367
20186,82223009
20187,87023249
20188,91146686
20189,47505446
20190,88501893
20191,25337712
20192,10305570
20193,85812330
20194,87051498
20195,85946627
20196,91169006
20197,82800183
20198,91129053
20199,85401081
20200,85549084
20201,91949708
20202,85437285
20203,91458483
20204,31104711
20205,53599879
20206,53892825
20207,42347222
20208,66915835
20209,50756656
20210,42806204
20211,64502508
20212,90560518
20213,92261564
20214,90392533
20215,90139032
20216,28039625
20217,42834617
20218,15136700
20219,83042266
20220,28550238
20221,88020179
20222,83195810
20223,83124180
20224,82901149
20225,90085985
20226,42850854
20227,45074483
20228,54276813
20229,83152170
20230,83467235
20231,28502757
20232,84801906
20233,83300643
20234,85516345
20235,90713423
20236,20050858
20237,59043482
20238,88547173
20239,91095737
20240,16452824
20241,88135643
20242,90532611
20243,47958192
20244,82236519
20245,42626998
20246,23832076
20247,70733983
20248,83700346
20249,69623039
20250,83788953
20251,25163162
20252,53563252
20253,42958237
20254,42814393
20255,83461181
20256,22421820
20257,91009493
20258,25197655
20259,91136527
20260,91412558
20261,90555748
20262,82890115
20263,90441730
20264,83503555
20265,42619856
20266,94106619
20267,83483621
20268,24310785
20269,84756310
20270,27373951
20271,14004175
20272,47528834
20273,24838350
20274,88083666
20275,90646950
20276,90330663
20277,24379192
20278,90600188
20279,54906592
20280,80175608
20281,50779882
20282,83136658
20283,29018140
20284,53372774
20285,85513966
20286,89712734
20287,83122583
20288,82735058
20289,99393442
20290,24741216
20291,88787172
20292,53613149
20293,9404334
20294,90398179
20295,90692686
20296,52793024
20297,53972989
20298,82538628
20299,54167982
20300,24510550
20301,54500002
20302,83904691
20303,42890981
20304,24776468
20305,27706022
20306,70572902
20307,96982228
20308,24902824
20309,29142083
20310,99920198
20311,40829700
20312,83172062
20313,84919932
20314,52929129
20315,28964080
20316,54309103
20317,29146270
20318,50801694
20319,54002455
20320,91038928
20321,72693924
20322,90896295
20323,80042811
20324,12981393
20325,55918504
20326,42591689
20327,83458974
20328,42642646
20329,89132089
20330,83387211
20331,39986364
20332,59302972
20333,54065232
20334,91214804
20335,29078028
20336,52405278
20337,88701196
20338,83550135
20339,90893473
20340,70529841
20341,54279261
20342,53549962
20343,54512274
20344,90355299
20345,22607683
20346,90468322
20347,82962807
20348,22070227
20349,59701112
20350,85007980
20351,53913835
20352,97114232
20353,54105656
20354,24619242
20355,53621838
20356,24647155
20357,54559474
20358,79807583
20359,83396274
20360,52752017
20361,89192608
20362,27740605
20363,80266852
20364,29184631
20365,24699195
20366,83770898
20367,23908743
20368,14857363
20369,89662024
20370,27763992
20371,83791937
20372,28133733
20373,59260558
20374,83443298
20375,83485254
20376,28489086
20377,24215614
20378,53080039
20379,28966664
20380,25138734
20381,87454703
20382,16822903
20383,54620652
20384,82914453
20385,42471208
20386,54665741
20387,53603607
20388,85861541
20389,90456579
20390,53552902
20391,24733715
20392,53226549
20393,53230635
20394,49687148
20395,23796846
20396,53631168
20397,82930355
20398,53303432
20399,83648975
20400,54286853
20401,90257001
20402,89140047
20403,54133999
20404,54656200
20405,83124288
20406,54290420
20407,31713307
20408,60253675
20409,90383942
20410,53318456
20411,47044471
20412,27907581
20413,82747126
20414,87621189
20415,83118119
20416,87582242
20417,83696315
20418,45494653
20419,66641441
20420,9520214
20421,24607415
20422,91836182
20423,55741669
20424,42693638
20425,83711420
20426,54631617
20427,90894677
20428,42892833
20429,91583004
20430,83270063
20431,24955960
20432,24955552
20433,42730845
20434,61872105
20435,91081924
20436,90562467
20437,91445994
20438,88655524
20439,88505912
20440,91110081
20441,83564623
20442,12232722
20443,28441056
20444,28219561
20445,26078214
20446,91451714
20447,90882454
20448,89127419
20449,59147682
20450,53417821
20451,88301017
20452,88223266
20453,91089123
20454,54225081
20455,45884337
20456,82787180
20457,88662911
20458,69923676
20459,54068195
20460,83009169
20461,90356277
20462,79986278
20463,83961432
20464,83750865
20465,75210372
20466,47818762
20467,90272495
20468,42928939
20469,72350693
20470,53473415
20471,91381871
20472,90343196
20473,90836543
20474,24826973
20475,42835735
20476,52495518
20477,37764014
20478,23325579
20479,28828804
20480,42661024
20481,88704285
20482,24322760
20483,53197381
20484,42840224
20485,28753629
20486,83501064
20487,54022776
20488,79822135
20489,83221113
20490,52485080
20491,90310081
20492,88158130
20493,53326316
20494,16427446
20495,53203026
20496,52407395
20497,82807849
20498,38071503
20499,52543928
20500,83766748
20501,63834509
20502,22036848
20503,42761255
20504,90806153
20505,50915606
20506,81000732
20507,83221991
20508,83769962
20509,53155354
20510,28923032
20511,90842192
20512,85828451
20513,80159781
20514,90376105
20515,85344630
20516,54828512
20517,47823250
20518,90245982
20519,42611616
20520,53786269
20521,89114890
20522,92146869
20523,86300575
20524,52870400
20525,64834491
20526,88286199
20527,8096909
20528,83199421
20529,72524189
20530,92211761
20531,85932546
20532,69293369
20533,53464865
20534,8380480
20535,45074456
20536,89074187
20537,24430753
20538,82641094
20539,83785148
20540,90408731
20541,10913407
20542,53388240
20543,37880029
20544,72410448
20545,89100072
20546,52459506
20547,27312408
20548,83198942
20549,82488628
20550,97919224
20551,48831709
20552,85067157
20553,91823481
20554,69259714
20555,26196465
20556,87146571
20557,87341188
20558,69799276
20559,81483771
20560,2439941
20561,86903772
20562,88225898
20563,88798157
20564,10143457
20565,85380608
20566,81702826
20567,88996425
20568,88187613
20569,26004163
20570,83168118
20571,45129142
20572,21601227
20573,47512256
20574,91356866
20575,29067394
20576,88026547
20577,81174162
20578,91687232
20579,91185717
20580,85439988
20581,85781961
20582,88930064
20583,87594991
20584,41406320
20585,91417863
20586,91813786
20587,16927505
20588,91631884
20589,87451781
20590,83483827
20591,75472380
20592,91949340
20593,50637441
20594,24926993
20595,88656241
20596,47952606
20597,49786674
20598,27700189
20599,85306122
20600,82411327
20601,10932615
20602,41023920
20603,90285956
20604,90683188
20605,83750181
20606,83497152
20607,91552207
20608,27269514
20609,87249611
20610,77861060
20611,20966509
20612,30137539
20613,31638531
20614,53636121
20615,72508792
20616,91369095
20617,73321900
20618,24613036
20619,85151295
20620,26105275
20621,41470053
20622,8975383
20623,85534940
20624,42874835
20625,87450896
20626,91008754
20627,72836514
20628,54037150
20629,42860728
20630,42355355
20631,82810302
20632,90145528
20633,24484265
20634,28098047
20635,4468148
20636,55781346
20637,83628801
20638,90606129
20639,90875159
20640,88998710
20641,88547194
20642,50948310
20643,42353645
20644,91235786
20645,88995761
20646,90105315
20647,88980205
20648,89006935
20649,87308603
20650,36979396
20651,90654070
20652,45099956
20653,85002649
20654,81427716
20655,91586500
20656,28655599
20657,70473585
20658,91135251
20659,12539552
20660,88590396
20661,52584856
20662,37988611
20663,42796542
20664,91134387
20665,85605753
20666,37566529
20667,81411307
20668,85696803
20669,88719442
20670,83566621
20671,92124345
20672,91173851
20673,78358222
20674,85569145
20675,88282665
20676,54675966
20677,82308421
20678,88287015
20679,39757019
20680,25795913
20681,26721334
20682,36984264
20683,91661556
20684,28460052
20685,85964933
20686,91113405
20687,87448626
20688,88290975
20689,24288171
20690,85576011
20691,53462064
20692,94793721
20693,25123731
20694,88951454
20695,88146058
20696,82146904
20697,85865547
20698,82044152
20699,86957278
20700,91624342
20701,47622394
20702,49739315
20703,36758485
20704,40720217
20705,85309887
20706,82130092
20707,50897924
20708,47767861
20709,91568094
20710,88210760
20711,92120615
20712,82475031
20713,87338487
20714,82052238
20715,4913627
20716,28656611
20717,25044770
20718,90555141
20719,36707310
20720,88978432
20721,19368300
20722,24762886
20723,71378862
20724,53919991
20725,87448029
20726,85126445
20727,85398939
20728,24889929
20729,53702424
20730,85904302
20731,83540361
20732,90473866
20733,87280458
20734,82397887
20735,37645307
20736,91671668
20737,91370797
20738,76475694
20739,82268791
20740,91946202
20741,91359168
20742,90437068
20743,88087467
20744,91526855
20745,81311004
20746,85833258
20747,88652478
20748,79856346
20749,9849343
20750,91555675
20751,88290840
20752,25693943
20753,85623823
20754,41000193
20755,40731376
20756,91470254
20757,91677852
20758,91562802
20759,42629587
20760,54116176
20761,90120961
20762,91637199
20763,1328123
20764,10080256
20765,81483815
20766,92021447
20767,91431751
20768,91689007
20769,91557370
20770,87484360
20771,53868260
20772,26099652
20773,28809378
20774,85628735
20775,25130022
20776,91401193
20777,27402040
20778,99710030
20779,85923770
20780,82359434
20781,81711228
20782,80226959
20783,41403674
20784,72648246
20785,72990430
20786,90273023
20787,40991631
20788,91943922
20789,83301592
20790,24556669
20791,20299871
20792,75345982
20793,37661523
20794,26694006
20795,66661213
20796,77847413
20797,42655466
20798,8466640
20799,26721502
20800,47868875
20801,45140239
20802,88300220
20803,91630626
20804,85954457
20805,27981744
20806,40864706
20807,72734798
20808,90667912
20809,80464678
20810,71105700
20811,85640870
20812,87508460
20813,87471323
20814,85866519
20815,99634646
20816,47965449
20817,87311889
20818,82608314
20819,82070664
20820,88108955
20821,91411278
20822,91398423
20823,88630926
20824,47417176
20825,91949307
20826,97039826
20827,42498419
20828,80235789
20829,88074049
20830,10778578
20831,90155335
20832,88595667
20833,80672417
20834,79800131
20835,90141163
20836,24884847
20837,35913896
20838,83552289
20839,88713025
20840,36847451
20841,88927547
20842,88226257
20843,47664464
20844,45798255
20845,81051268
20846,91479255
20847,87599074
20848,91378502
20849,91128250
20850,91807861
20851,88495219
20852,82737400
20853,85390887
20854,85305691
20855,72867678
20856,14874193
20857,26474951
20858,81191325
20859,97151762
20860,83529345
20861,85507937
20862,91425646
20863,91196931
20864,55389949
20865,28914548
20866,69878588
20867,24837900
20868,82613463
20869,88932892
20870,40811666
20871,54822159
20872,90096694
20873,46247202
20874,72870548
20875,91375414
20876,54875710
20877,81314868
20878,64991837
20879,85060252
20880,85334437
20881,21854643
20882,91683117
20883,92507672
20884,47507535
20885,88746449
20886,91042417
20887,91200415
20888,85441181
20889,92152799
20890,87415625
20891,21624100
20892,56609013
20893,81315389
20894,90686066
20895,90663839
20896,42818551
20897,82716968
20898,81179103
20899,91238926
20900,42704635
20901,88489259
20902,34979152
20903,87050189
20904,91859375
20905,38673174
20906,91375483
20907,37820769
20908,54957114
20909,87487893
20910,91712680
20911,85552475
20912,87088663
20913,91471346
20914,92152524
20915,87446438
20916,10280959
20917,25846602
20918,82284666
20919,99702643
20920,53233149
20921,88014459
20922,87224668
20923,91049299
20924,88980009
20925,47910000
20926,85826480
20927,90687918
20928,30281560
20929,82608378
20930,87353022
20931,91398063
20932,88930584
20933,89130224
20934,85560600
20935,63169309
20936,85380332
20937,92145968
20938,88491179
20939,98863634
20940,93341453
20941,82467692
20942,92821948
20943,9350371
20944,83275975
20945,31792843
20946,47871506
20947,40660323
20948,54226624
20949,85160169
20950,83554771
20951,80233115
20952,73815066
20953,91486278
20954,92583869
20955,92591185
20956,82701058
20957,82664477
20958,81135632
20959,92156789
20960,91300033
20961,55879875
20962,85378700
20963,91521107
20964,83361872
20965,41167926
20966,54989116
20967,92114677
20968,82554507
20969,87050054
20970,91375385
20971,85836430
20972,26039162
20973,87450517
20974,50707950
20975,88988065
20976,55936897
20977,89132258
20978,88959370
20979,19738465
20980,10121926
20981,83552133
20982,82289141
20983,72383569
20984,82561726
20985,88512842
20986,82768923
20987,83157610
20988,88961684
20989,83797904
20990,47992537
20991,85429861
20992,82135287
20993,91541602
20994,87453296
20995,47872239
20996,41220990
20997,92590263
20998,88930780
20999,42870015
21000,98879946
21001,40847756
21002,87458412
21003,54896172
21004,93894861
21005,92205992
21006,88710218
21007,88640065
21008,83234399
21009,91242061
21010,13767890
21011,88732584
21012,80453308
21013,83656019
21014,47599008
21015,88536773
21016,85324466
21017,66575575
21018,87250757
21019,91498886
21020,38990066
21021,85228822
21022,54122509
21023,72341956
21024,88494035
21025,54597836
21026,92310214
21027,88543155
21028,82447269
21029,31843224
21030,50705186
21031,91688859
21032,72347086
21033,67836916
21034,87266483
21035,37789583
21036,1447866
21037,8665438
21038,72832518
21039,88537554
21040,82386208
21041,94834716
21042,55800580
21043,92209322
21044,88601295
21045,91549674
21046,25485092
21047,47676763
21048,92586388
21049,45809963
21050,87092907
21051,82563978
21052,47474020
21053,91522302
21054,47549970
21055,91864709
21056,38925474
21057,88441122
21058,87476185
21059,27400562
21060,90147906
21061,72385497
21062,59036877
21063,83796383
21064,5981116
21065,88546287
21066,42690013
21067,45583607
21068,87131438
21069,59654602
21070,87240127
21071,82057276
21072,90130412
21073,45808752
21074,88019481
21075,42812000
21076,47551551
21077,82478179
21078,87207632
21079,53877795
21080,66606275
21081,12658466
21082,87240111
21083,88657608
21084,87152242
21085,85471728
21086,91445299
21087,39873072
21088,82588035
21089,38934234
21090,88548216
21091,22832128
21092,88501872
21093,50822564
21094,91396874
21095,82944652
21096,95958116
21097,82187974
21098,91553748
21099,45761460
21100,91821723
21101,14163790
21102,92204620
21103,45650703
21104,82602472
21105,87462128
21106,88585422
21107,91193667
21108,41642210
21109,87297654
21110,25278930
21111,60279210
21112,91502333
21113,50689947
21114,83698480
21115,88584471
21116,40619134
21117,90054673
21118,92212179
21119,91367245
21120,92587577
21121,38988569
21122,92506168
21123,45439646
21124,72048524
21125,90201035
21126,87311136
21127,81072778
21128,92305943
21129,25754032
21130,92492501
21131,81261525
21132,53512521
21133,92551402
21134,39680722
21135,81060870
21136,50538863
21137,45116569
21138,88931057
21139,50531165
21140,83736978
21141,85441703
21142,90059092
21143,5571529
21144,88727386
21145,83200877
21146,91571719
21147,82452635
21148,88594674
21149,87293685
21150,91703887
21151,72716601
21152,83554955
21153,82824468
21154,49770238
21155,72317581
21156,85485357
21157,82356794
21158,92128763
21159,91139003
21160,85534131
21161,40843858
21162,26474447
21163,53291956
21164,30360683
21165,90847491
21166,42881499
21167,92135841
21168,91679964
21169,40554863
21170,90280679
21171,38989912
21172,90246933
21173,88021233
21174,91632096
21175,9860487
21176,80550110
21177,88931612
21178,85499747
21179,91421450
21180,91719494
21181,38970688
21182,87248423
21183,42168775
21184,91452376
21185,88296099
21186,83013488
21187,91580674
21188,88021260
21189,79017602
21190,87218878
21191,50559819
21192,69927770
21193,31596048
21194,87246277
21195,91944801
21196,87271752
21197,41135501
21198,83275877
21199,87439106
21200,29302551
21201,87224251
21202,88486886
21203,92589977
21204,40843512
21205,90184731
21206,82134978
21207,50707163
21208,88013867
21209,87449049
21210,88703011
21211,88722919
21212,47765998
21213,47508627
21214,47435625
21215,90593757
21216,39818803
21217,42632936
21218,90229879
21219,50923541
21220,91136322
21221,45437936
21222,41309002
21223,85551383
21224,42244041
21225,87040731
21226,50653856
21227,38847288
21228,87340358
21229,88649278
21230,85493954
21231,92331421
21232,91839076
21233,85126276
21234,25461140
21235,69620693
21236,90570537
21237,87283737
21238,72083633
21239,87111046
21240,85198221
21241,72792699
21242,92133695
21243,87499504
21244,92147255
21245,39843583
21246,37796395
21247,92151089
21248,92298372
21249,91131776
21250,85413880
21251,87049780
21252,39989799
21253,47567815
21254,88692181
21255,83020777
21256,92293186
21257,88679960
21258,90238440
21259,91573792
21260,90062147
21261,66456923
21262,91368053
21263,88491038
21264,91832051
21265,91472555
21266,83361887
21267,90811775
21268,91713219
21269,82239311
21270,57945817
21271,40708585
21272,42891623
21273,97895638
21274,36713328
21275,80630607
21276,39877128
21277,85826138
21278,29209204
21279,91632048
21280,90329173
21281,87563630
21282,82233724
21283,49881473
21284,91263847
21285,91573478
21286,91289255
21287,83413463
21288,92424455
21289,74894187
21290,92586042
21291,87286903
21292,87097635
21293,92151779
21294,90451814
21295,82744583
21296,83151833
21297,88584991
21298,42190919
21299,50647026
21300,88518971
21301,88003517
21302,16393163
21303,91584833
21304,42891905
21305,90296665
21306,87302045
21307,87311142
21308,91219006
21309,72791100
21310,91938982
21311,87222182
21312,90830816
21313,38718263
21314,91630941
21315,87571625
21316,83590191
21317,83194946
21318,88641016
21319,45650627
21320,91233865
21321,89051776
21322,87412789
21323,82486591
21324,92212071
21325,53983796
21326,25929764
21327,88549572
21328,72351222
21329,85745749
21330,88502443
21331,54766924
21332,83763812
21333,88491831
21334,47653190
21335,47463332
21336,85229569
21337,15776037
21338,42180433
21339,72391060
21340,70356756
21341,88681071
21342,33355404
21343,34923215
21344,91727403
21345,91713533
21346,83363800
21347,85840856
21348,92307169
21349,41367733
21350,52922012
21351,24843683
21352,91463768
21353,85339138
21354,92245262
21355,90105390
21356,42604262
21357,25198227
21358,18348340
21359,87766311
21360,69905641
21361,76812247
21362,54991838
21363,87086784
21364,53264304
21365,91576518
21366,88510112
21367,91677522
21368,91433250
21369,83426988
21370,81024988
21371,85380889
21372,82979552
21373,90845135
21374,39717740
21375,91290324
21376,99230089
21377,92123269
21378,87530913
21379,88686287
21380,50620477
21381,87408125
21382,88934195
21383,87243969
21384,82213522
21385,90544320
21386,47522326
21387,90654901
21388,59319740
21389,82756601
21390,87298823
21391,26026407
21392,81309289
21393,90542097
21394,88994720
21395,92284665
21396,91369074
21397,91856736
21398,82402684
21399,85833855
21400,91370157
21401,81307682
21402,91126318
21403,91295025
21404,91696838
21405,82449219
21406,85487881
21407,91068725
21408,40638266
21409,90494905
21410,99299679
21411,91376878
21412,91312713
21413,92284969
21414,89096181
21415,34970461
21416,38826262
21417,25240082
21418,88505005
21419,82571512
21420,40522602
21421,92156514
21422,87264133
21423,87059597
21424,81481458
21425,21602859
21426,53894823
21427,42072883
21428,38750896
21429,76475028
21430,85391181
21431,88018069
21432,92408498
21433,41482889
21434,82261827
21435,83308011
21436,91134078
21437,91506083
21438,87395613
21439,61821161
21440,85511377
21441,91675910
21442,72589844
21443,85335105
21444,50757923
21445,91251119
21446,83151003
21447,85038294
21448,88930775
21449,91207509
21450,88687933
21451,90415825
21452,82618559
21453,91407056
21454,24390318
21455,92111947
21456,26105850
21457,88932350
21458,88540045
21459,17567351
21460,38825762
21461,26665109
21462,87501065
21463,36800456
21464,72199640
21465,92137806
21466,59215920
21467,88507691
21468,82012807
21469,69905240
21470,84347955
21471,88717845
21472,88686998
21473,87892268
21474,93271506
21475,1483898
21476,69915107
21477,91811675
21478,91831601
21479,90408113
21480,49896356
21481,24840709
21482,82139903
21483,40924090
21484,97496174
21485,87888454
21486,88954662
21487,87254114
21488,82527951
21489,85430918
21490,88490170
21491,85844017
21492,47948786
21493,90236490
21494,92313057
21495,88065077
21496,88749826
21497,25028461
21498,42968299
21499,85413707
21500,89056420
21501,85830479
21502,82254451
21503,97846594
21504,90275845
21505,47650551
21506,41219656
21507,85206313
21508,82965804
21509,34837871
21510,85558317
21511,83147199
21512,92141365
21513,91360427
21514,28929079
21515,83576521
21516,54294087
21517,47492603
21518,92192639
21519,91617898
21520,88023942
21521,88620498
21522,92304873
21523,91695943
21524,53601559
21525,91560430
21526,87297578
21527,92114563
21528,92505267
21529,72693305
21530,37701010
21531,72358695
21532,87119510
21533,87202432
21534,83788784
21535,53721724
21536,37698795
21537,87449857
21538,88503702
21539,83596414
21540,91460158
21541,91523196
21542,85149088
21543,91134751
21544,26749017
21545,87282961
21546,91360756
21547,91312191
21548,87099514
21549,88932318
21550,47775551
21551,81046147
21552,50628885
21553,91136792
21554,87059724
21555,91455866
21556,24736641
21557,90165024
21558,91891348
21559,87247888
21560,85828699
21561,82120377
21562,88443254
21563,87079849
21564,88435655
21565,72911822
21566,85558793
21567,82302812
21568,85215707
21569,91939933
21570,72469931
21571,37703360
21572,38455661
21573,92159245
21574,85511524
21575,91572702
21576,90835354
21577,89062540
21578,54376382
21579,83105682
21580,25015445
21581,88072350
21582,91549631
21583,87421838
21584,34931860
21585,88637792
21586,53870982
21587,12771256
21588,24597606
21589,88520738
21590,87227187
21591,72870343
21592,26666402
21593,92285355
21594,91552656
21595,47902352
21596,89143537
21597,88929334
21598,50933549
21599,72741453
21600,88949633
21601,85390985
21602,87260782
21603,85403476
21604,82124654
21605,8666160
21606,91102929
21607,99988393
21608,25663379
21609,50990610
21610,83482860
21611,85559821
21612,8737094
21613,91097290
21614,85399402
21615,82007950
21616,88014113
21617,85692118
21618,87247579
21619,91294193
21620,82059582
21621,76385954
21622,85509885
21623,88020163
21624,91224824
21625,72689999
21626,87411347
21627,48694120
21628,30286729
21629,85250083
21630,91291251
21631,91221663
21632,91193195
21633,42795380
21634,85158017
21635,50784506
21636,66991690
21637,82387375
21638,72923019
21639,9854160
21640,29211102
21641,82269551
21642,87479562
21643,72545537
21644,87499997
21645,82312641
21646,76366149
21647,9952177
21648,87053475
21649,48875184
21650,72538959
21651,87254515
21652,88072680
21653,69828321
21654,49956163
21655,42507867
21656,10527524
21657,82479043
21658,61822289
21659,82238002
21660,85411291
21661,87582616
21662,83204233
21663,82151167
21664,87309687
21665,72874919
21666,72359385
21667,82128096
21668,87048754
21669,48501897
21670,26540811
21671,9924932
21672,72427948
21673,90861887
21674,88454879
21675,72757855
21676,82560260
21677,48636488
21678,21721270
21679,82474841
21680,82146974
21681,72414275
21682,90491528
21683,25656757
21684,91202238
21685,87225553
21686,88016800
21687,26239669
21688,76405874
21689,82264556
21690,25583235
21691,82746132
21692,87436277
21693,91282773
21694,9738536
21695,48979505
21696,79874294
21697,91243272
21698,85424943
21699,88441093
21700,87091554
21701,82038638
21702,72323113
21703,48740258
21704,42918165
21705,99638333
21706,83730051
21707,85548466
21708,31676979
21709,85378547
21710,83070038
21711,26537920
21712,87336214
21713,88153521
21714,9637164
21715,82114558
21716,48720871
21717,72793135
21718,76420988
21719,88528675
21720,82266082
21721,94920037
21722,9687115
21723,87130711
21724,81177288
21725,87483405
21726,85303455
21727,88203803
21728,75919903
21729,87316738
21730,49956733
21731,82191745
21732,72993366
21733,82215303
21734,41392830
21735,56926030
21736,48967212
21737,82501072
21738,42290207
21739,67301700
21740,10367765
21741,76410975
21742,61841119
21743,61960091
21744,82601157
21745,76358534
21746,72992036
21747,72517384
21748,88006731
21749,72502214
21750,81933740
21751,50964113
21752,25582931
21753,72343048
21754,79864401
21755,87105190
21756,85229028
21757,85250387
21758,42418957
21759,72759586
21760,50788067
21761,88002046
21762,91222446
21763,83109028
21764,72872840
21765,87597435
21766,98887191
21767,21577042
21768,72320489
21769,81048476
21770,48721442
21771,25570175
21772,25667728
21773,82749145
21774,48691263
21775,48781911
21776,91453993
21777,82678562
21778,88160889
21779,91029456
21780,72506942
21781,42557438
21782,29223450
21783,34752325
21784,9636019
21785,49856447
21786,82267934
21787,88144093
21788,85385955
21789,81202596
21790,85494927
21791,82667349
21792,85252462
21793,8686270
21794,9872511
21795,72932087
21796,48775994
21797,47673338
21798,21754594
21799,87479958
21800,42198665
21801,82292666
21802,72354488
21803,88159911
21804,48788273
21805,49853271
21806,9724414
21807,81332042
21808,72929203
21809,87317856
21810,83685788
21811,90724548
21812,85223729
21813,8709920
21814,90483962
21815,82352755
21816,87417996
21817,87087030
21818,81459625
21819,87507595
21820,87457976
21821,82040424
21822,82310242
21823,29244407
21824,91214972
21825,91287094
21826,87406787
21827,48883311
21828,85403980
21829,75923343
21830,76433597
21831,87454008
21832,82697266
21833,85386440
21834,91201408
21835,87041817
21836,99627602
21837,88139140
21838,88208878
21839,10314178
21840,87412845
21841,85345526
21842,42738804
21843,34770479
21844,73129361
21845,85104174
21846,42291655
21847,98888092
21848,26744646
21849,85427694
21850,82288277
21851,98894670
21852,85666879
21853,82582047
21854,87337522
21855,21714186
21856,75127971
21857,83565622
21858,26252748
21859,99356093
21860,72794090
21861,81050471
21862,87582974
21863,42336512
21864,58286405
21865,72391651
21866,88071508
21867,82563484
21868,42196224
21869,85573268
21870,83072015
21871,82262348
21872,42420546
21873,29471824
21874,42999960
21875,72383836
21876,9694925
21877,48713724
21878,72982749
21879,87402537
21880,82125268
21881,82440929
21882,37905746
21883,87041507
21884,42196250
21885,9693806
21886,87003715
21887,48753909
21888,82664954
21889,88435748
21890,88766346
21891,91196714
21892,75918284
21893,48828423
21894,48824025
21895,8682611
21896,91289564
21897,85207571
21898,34772814
21899,91454677
21900,42340305
21901,41168761
21902,42562896
21903,87202382
21904,91445235
21905,88165511
21906,85428912
21907,62072186
21908,42815392
21909,85101177
21910,85063315
21911,72536241
21912,91141514
21913,87313654
21914,79801602
21915,72727234
21916,85622535
21917,87496295
21918,87274202
21919,90511587
21920,41364932
21921,87496324
21922,48831497
21923,42488783
21924,31692387
21925,91077858
21926,76397038
21927,36840513
21928,40883231
21929,81406986
21930,10841024
21931,10817002
21932,36842575
21933,47803917
21934,40744668
21935,36834456
21936,85604847
21937,47787661
21938,40733634
21939,40900528
21940,47800708
21941,72334462
21942,85930287
21943,81449161
21944,85664176
21945,26425967
21946,40882508
21947,85953669
21948,37556521
21949,37590921
21950,37638707
21951,85932813
21952,85667981
21953,87501115
21954,38456084
21955,47871858
21956,72983959
21957,80805887
21958,82214579
21959,88213680
21960,31708108
21961,62072279
21962,91228125
21963,88214745
21964,91078857
21965,62116706
21966,41437858
21967,81952339
21968,90656366
21969,83559889
21970,91194997
21971,88156077
21972,85263524
21973,81410742
21974,91211356
21975,91222092
21976,83098633
21977,91144982
21978,99352630
21979,85996034
21980,21715827
21981,87570560
21982,81411236
21983,31420180
21984,82033893
21985,79862939
21986,26508360
21987,85241796
21988,75255709
21989,10359060
21990,85435441
21991,42059093
21992,9819967
21993,30310220
21994,87470416
21995,42182734
21996,81346806
21997,85325916
21998,30170749
21999,81744591
